Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.130.187.234-13.229.199.127-4084-56423-6,13.229.199.127,56423,10.130.187.234,4084,6,18/10/2023 11:34:18 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-114.114.114.114-59027-53-17,10.130.187.234,59027,114.114.114.114,53,17,18/10/2023 12:10:27 下午,31254,0,2,0.0,76.0,0,0,0,0,46.0,30.0,38.0,11.313708498984761,2431.6887438407884,63.99180904844181,31254.0,0.0,31254.0,31254.0,0,0,0,0,0,31254.0,31254.0,0.0,31254.0,31254.0,0,0,0,0,0,16,0.0,63.99180904844181,30.0,46.0,35.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,53.0,0.0,38.0,0,0,0,0,0,0,0,0,2,76,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.10-10.130.187.234-53-50037-17,10.130.187.234,50037,172.28.103.10,53,17,18/10/2023 11:17:40 上午,1969,0,2,0.0,106.0,0,0,0,0,69.0,37.0,53.0,22.627416997969522,53834.433722701884,1015.7440325038091,1969.0,0.0,1969.0,1969.0,0,0,0,0,0,1969.0,1969.0,0.0,1969.0,1969.0,0,0,0,0,0,16,0.0,1015.7440325038091,37.0,69.0,47.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,0.0,71.5,0.0,53.0,0,0,0,0,0,0,0,0,2,106,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.112.178.234-2484-45676-6,10.130.187.234,2484,13.112.178.234,45676,6,18/10/2023 11:18:35 上午,3001286,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995715170097086,1500643.0,707673.8808250591,2001044.0,1000242.0,2001044.0,2001044.0,0.0,2001044.0,2001044.0,0,0,0,0,0,0,0,0,0,64,32,0.6663810113398057,0.3331905056699028,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.11-10.130.187.234-53-59640-17,10.130.187.234,59640,172.28.103.11,53,17,18/10/2023 12:41:02 下午,47860,0,2,0.0,111.0,0,0,0,0,80.0,31.0,55.5,34.64823227814083,2319.2645215211032,41.78854993731718,47860.0,0.0,47860.0,47860.0,0,0,0,0,0,47860.0,47860.0,0.0,47860.0,47860.0,0,0,0,0,0,16,0.0,41.78854993731718,31.0,80.0,47.33333333333333,28.29016319029166,800.3333333333333,0,0,0,0,0,0,0,0,0.0,71.0,0.0,55.5,0,0,0,0,0,0,0,0,2,111,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-18.141.141.216-6856-46563-6,10.130.187.234,6856,18.141.141.216,46563,6,18/10/2023 12:10:16 下午,1001121,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9977605104677658,1001121.0,0.0,1001121.0,1001121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.9988802552338829,0.9988802552338829,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-54.254.139.31-3091-46563-6,10.130.187.234,3091,54.254.139.31,46563,6,18/10/2023 11:25:54 上午,1000144,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999712041466029,1000144.0,0.0,1000144.0,1000144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.9998560207330145,0.9998560207330145,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5939-56423-6,13.229.199.127,56423,10.130.187.234,5939,6,18/10/2023 12:02:04 下午,211,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,113744.07582938389,14218.009478672986,105.5,122.32947314527271,192.0,19.0,0,0,0,0,0,211.0,105.5,122.32947314527271,192.0,19.0,0,1,0,0,0,60,0.0,14218.009478672986,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,0.0,16.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
1.1.1.1-10.130.187.234-443-8851-6,1.1.1.1,443,10.130.187.234,8851,6,18/10/2023 12:45:32 下午,47,2,2,26.0,0.0,26.0,0.0,13.0,18.384776310850235,0.0,0.0,0.0,0.0,553191.4893617021,85106.38297872341,15.666666666666666,27.13546265191241,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,40,40,42553.19148936171,42553.19148936171,0.0,26.0,5.2,11.627553482998906,135.2,0,0,0,0,1,0,0,0,1.0,6.5,13.0,0.0,0,0,0,0,0,0,2,26,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5212-56423-6,13.229.199.127,56423,10.130.187.234,5212,6,18/10/2023 11:54:37 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.10-10.130.187.234-53-59544-17,10.130.187.234,59544,172.28.103.10,53,17,18/10/2023 11:45:20 上午,34935,0,2,0.0,90.0,0,0,0,0,53.0,37.0,45.0,11.313708498984761,2576.2129669386004,57.24917704308,34935.0,0.0,34935.0,34935.0,0,0,0,0,0,34935.0,34935.0,0.0,34935.0,34935.0,0,0,0,0,0,16,0.0,57.24917704308,37.0,53.0,42.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,63.5,0.0,45.0,0,0,0,0,0,0,0,0,2,90,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-120.233.42.90-7944-8000-6,10.130.187.234,7944,120.233.42.90,8000,6,18/10/2023 12:25:39 下午,45823,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,21.82310193570914,43.64620387141828,45823.0,0.0,45823.0,45823.0,0,0,0,0,0,45823.0,45823.0,0.0,45823.0,45823.0,0,0,0,0,0,52,0.0,43.64620387141828,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,66,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.10-10.130.187.234-53-52964-17,10.130.187.234,52964,172.28.103.10,53,17,18/10/2023 12:37:53 下午,8825,0,2,0.0,241.0,0,0,0,0,211.0,30.0,120.5,127.9863273947651,27308.781869688388,226.62889518413598,8825.0,0.0,8825.0,8825.0,0,0,0,0,0,8825.0,8825.0,0.0,8825.0,8825.0,0,0,0,0,0,16,0.0,226.62889518413598,30.0,211.0,90.33333333333334,104.50039872332226,10920.333333333334,0,0,0,0,0,0,0,0,0.0,135.5,0.0,120.5,0,0,0,0,0,0,0,0,2,241,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.231.159.253-2642-45676-6,13.231.159.253,45676,10.130.187.234,2642,6,18/10/2023 11:21:14 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-35.77.54.212-7392-46482-6,10.130.187.234,7392,35.77.54.212,46482,6,18/10/2023 12:37:56 下午,112940005,8,7,7972.0,1085.0,1380.0,1.0,996.5,618.1486182834306,543.0,0.0,155.0,264.7130521904804,80.19301929373918,0.1328138775981106,8067143.214285714,1.6731076676944913E7,5.2440511E7,0.0,1.1280289E8,1.6114698571428573E7,2.14457720092761E7,5.2563306E7,0.0,1.12940005E8,1.8823334166666668E7,2.2080567163167935E7,5.2440511E7,0.0,0,1,0,0,160,164,0.07083406805232566,0.06197980954578495,0.0,1380.0,599.9375,618.7314407991025,382828.5958333333,0,0,0,1,1,0,0,0,0.0,639.9333333333333,996.5,155.0,0,0,0,0,0,0,8,7972,7,1085,-1,120,8,0,122379.66666666667,51639.928062821054,181981.0,91016.0,3.7480785E7,1.2955502762061996E7,5.2440511E7,3.0000355E7,No Label
172.28.103.10-10.130.187.234-53-64587-17,10.130.187.234,64587,172.28.103.10,53,17,18/10/2023 11:55:21 上午,24352,0,2,0.0,90.0,0,0,0,0,53.0,37.0,45.0,11.313708498984761,3695.7950065703026,82.1287779237845,24352.0,0.0,24352.0,24352.0,0,0,0,0,0,24352.0,24352.0,0.0,24352.0,24352.0,0,0,0,0,0,16,0.0,82.1287779237845,37.0,53.0,42.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,63.5,0.0,45.0,0,0,0,0,0,0,0,0,2,90,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-3564-56423-6,10.130.187.234,3564,13.229.199.127,56423,6,18/10/2023 11:26:42 上午,2772145,4,11,285.0,6985.0,285.0,0.0,71.25,142.5,1380.0,0.0,635.0,627.8275240860344,2622.517941882549,5.4109723697714225,198010.35714285713,464233.3493854485,1731164.0,0.0,2657838.0,885946.0,947255.4349208032,1884573.0,173.0,2771985.0,277198.5,537973.1455171448,1731164.0,0.0,0,0,0,0,80,244,1.4429259652723794,3.968046404499043,0.0,1380.0,454.375,586.2347510454607,343671.18333333335,0,1,0,0,0,0,0,0,2.0,484.6666666666667,71.25,635.0,0,0,0,0,0,0,4,285,11,6985,-1,482,1,0,0,0,0,0,0,0,0,0,No Label
1.0.0.1-10.130.187.234-443-7781-6,10.130.187.234,7781,1.0.0.1,443,6,18/10/2023 12:20:13 下午,83480,0,2,0.0,10.0,0,0,0,0,10.0,0.0,5.0,7.0710678118654755,119.78917105893628,23.957834211787254,83480.0,0.0,83480.0,83480.0,0,0,0,0,0,83480.0,83480.0,0.0,83480.0,83480.0,0,0,0,0,0,52,0.0,23.957834211787254,0.0,10.0,3.3333333333333335,5.773502691896258,33.333333333333336,0,1,0,0,0,0,0,0,0.0,5.0,0.0,5.0,0,0,0,0,0,0,0,0,2,10,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-124.236.26.161-8494-80-6,10.130.187.234,8494,124.236.26.161,80,6,18/10/2023 12:40:18 下午,107102,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18.673787604339786,107102.0,0.0,107102.0,107102.0,0,0,0,0,0,107102.0,107102.0,0.0,107102.0,107102.0,0,0,0,0,0,40,0.0,18.673787604339786,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-120.233.42.90-7564-8000-6,120.233.42.90,8000,10.130.187.234,7564,6,18/10/2023 12:15:44 下午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,66,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4868-56423-6,13.229.199.127,56423,10.130.187.234,4868,6,18/10/2023 11:50:34 上午,97634,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.484667226580903,97634.0,0.0,97634.0,97634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.242333613290452,10.242333613290452,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/10/2023 11:19:16 上午,8500259,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23528694831533958,8500259.0,0.0,8500259.0,8500259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764347415766979,0.11764347415766979,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8500259.0,0.0,8500259.0,8500259.0,No Label
10.130.187.234-35.77.54.212-7454-46482-6,35.77.54.212,46482,10.130.187.234,7454,6,18/10/2023 12:16:28 下午,143,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13986.013986013986,143.0,0.0,143.0,143.0,0,0,0,0,0,143.0,143.0,0.0,143.0,143.0,0,0,0,0,0,40,0.0,13986.013986013986,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.11-10.130.187.234-53-49162-17,10.130.187.234,49162,172.28.103.11,53,17,18/10/2023 12:40:03 下午,39192,0,2,0.0,82.0,0,0,0,0,55.0,27.0,41.0,19.79898987322333,2092.263727291284,51.03082261686059,39192.0,0.0,39192.0,39192.0,0,0,0,0,0,39192.0,39192.0,0.0,39192.0,39192.0,0,0,0,0,0,16,0.0,51.03082261686059,27.0,55.0,36.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,0.0,54.5,0.0,41.0,0,0,0,0,0,0,0,0,2,82,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4184-56423-6,13.229.199.127,56423,10.130.187.234,4184,6,18/10/2023 11:35:04 上午,246,4,2,2546.0,0.0,1338.0,0.0,636.5,736.8805873409884,0.0,0.0,0.0,0.0,1.034959349593496E7,24390.243902439022,49.2,110.01454449298966,246.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,246.0,0.0,246.0,246.0,0,0,0,0,92,40,16260.162601626014,8130.081300813007,0.0,1338.0,363.7142857142857,622.2929948413138,387248.5714285714,0,0,0,0,1,0,0,0,0.0,424.3333333333333,636.5,0.0,0,0,0,0,0,0,4,2546,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.112.178.234-3057-45676-6,10.130.187.234,3057,13.112.178.234,45676,6,18/10/2023 11:25:48 上午,3001241,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999586504382687,1500620.5,707205.0690291325,2000690.0,1000551.0,2000690.0,2000690.0,0.0,2000690.0,2000690.0,0,0,0,0,0,0,0,0,0,64,32,0.6663910029217914,0.3331955014608957,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4446-56423-6,13.229.199.127,56423,10.130.187.234,4446,6,18/10/2023 11:39:04 上午,177372,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18934217351104,44343.0,80445.899787787,164683.0,0.0,164683.0,82341.5,116448.46604614421,164683.0,0.0,66.0,66.0,0.0,66.0,66.0,0,0,0,0,60,40,16.913605304106625,11.275736869404415,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4582-56423-6,13.229.199.127,56423,10.130.187.234,4582,6,18/10/2023 11:40:47 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5772-56423-6,13.229.199.127,56423,10.130.187.234,5772,6,18/10/2023 12:01:30 下午,110531,8,2,4816.0,1208.0,1380.0,0.0,602.0,656.1106178512453,1208.0,0.0,604.0,854.1849916733494,54500.54735775483,90.47235617157178,12281.222222222223,31299.00019879939,94579.0,0.0,110531.0,15790.142857142859,35247.584467726636,94579.0,0.0,164.0,164.0,0.0,164.0,164.0,0,1,0,0,172,40,72.37788493725742,18.094471234314355,0.0,1380.0,657.4545454545455,638.4682237412233,407641.67272727273,0,0,0,1,1,0,0,0,0.0,723.2,602.0,604.0,0,0,0,0,0,0,8,4816,2,1208,-1,0,6,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4844-56423-6,13.229.199.127,56423,10.130.187.234,4844,6,18/10/2023 11:50:00 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-18.180.253.47-8817-28783-6,10.130.187.234,8817,18.180.253.47,28783,6,18/10/2023 12:44:28 下午,83881257,26,32,14835.0,11977.0,1380.0,0.0,570.576923076923,623.7222569751331,1380.0,0.0,374.28125000000006,535.32198537347,319.6423248640635,0.6914536342725527,1471601.0,6151020.39470457,3.0000669E7,0.0,8.3599011E7,3343960.4400000004,9073982.514659017,3.0221126E7,0.0,8.3881257E7,2705847.0,8279113.4592073085,3.0220519E7,0.0,0,0,0,0,520,700,0.30996197398424774,0.3814916602883049,0.0,1380.0,454.44067796610165,577.9304119661765,334003.5610753945,0,1,0,0,0,0,0,0,1.0,462.2758620689655,570.5769230769231,374.28125,0,0,0,0,0,0,26,14835,32,11977,-1,99,20,0,885648.0,809003.1766729967,1786246.0,220457.0,2.7010113333333332E7,5143438.241408789,3.0000669E7,2.1071032E7,No Label
10.130.187.234-13.229.199.127-5374-56423-6,13.229.199.127,56423,10.130.187.234,5374,6,18/10/2023 11:58:12 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-18.180.253.47-7186-28783-6,18.180.253.47,28783,10.130.187.234,7186,6,18/10/2023 12:11:00 下午,651,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3072.1966205837175,651.0,0.0,651.0,651.0,0,0,0,0,0,651.0,651.0,0.0,651.0,651.0,0,0,0,0,0,40,0.0,3072.1966205837175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4782-56423-6,13.229.199.127,56423,10.130.187.234,4782,6,18/10/2023 11:48:49 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-6009-56423-6,13.229.199.127,56423,10.130.187.234,6009,6,18/10/2023 12:02:32 下午,82,1,2,280.0,0.0,280.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,3414634.1463414636,36585.365853658535,41.0,57.982756057296896,82.0,0.0,0,0,0,0,0,82.0,82.0,0.0,82.0,82.0,0,0,0,0,20,40,12195.121951219511,24390.243902439022,0.0,280.0,70.0,140.0,19600.0,0,0,0,0,1,0,0,0,2.0,93.33333333333333,280.0,0.0,0,0,0,0,0,0,1,280,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
172.28.103.10-10.130.187.234-53-51291-17,10.130.187.234,51291,172.28.103.10,53,17,18/10/2023 11:36:39 上午,63341,0,2,0.0,138.0,0,0,0,0,101.0,37.0,69.0,45.254833995939045,2178.683633033896,31.575125116433277,63341.0,0.0,63341.0,63341.0,0,0,0,0,0,63341.0,63341.0,0.0,63341.0,63341.0,0,0,0,0,0,16,0.0,31.575125116433277,37.0,101.0,58.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,87.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5653-56423-6,13.229.199.127,56423,10.130.187.234,5653,6,18/10/2023 12:00:44 下午,228,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,105263.15789473684,13157.894736842105,114.0,117.37972567696688,197.0,31.0,0,0,0,0,0,228.0,114.0,117.37972567696688,197.0,31.0,0,1,0,0,0,60,0.0,13157.894736842105,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,0.0,16.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-4384-56423-6,13.229.199.127,56423,10.130.187.234,4384,6,18/10/2023 11:37:25 上午,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-3873-56423-6,13.229.199.127,56423,10.130.187.234,3873,6,18/10/2023 11:32:20 上午,3571,4,2,2468.0,0.0,1260.0,0.0,617.0,712.7664414098072,0.0,0.0,0.0,0.0,691122.9347521702,1680.2016241949034,714.2,1472.327816758211,3342.0,0.0,3342.0,1114.0,1929.5045996317292,3342.0,0.0,3571.0,3571.0,0.0,3571.0,3571.0,0,0,0,0,92,40,1120.1344161299355,560.0672080649678,0.0,1260.0,352.57142857142856,602.3174293628615,362786.2857142857,0,0,0,0,1,0,0,0,0.0,411.3333333333333,617.0,0.0,0,0,0,0,0,0,4,2468,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-114.114.114.114-59151-53-17,10.130.187.234,59151,114.114.114.114,53,17,18/10/2023 12:13:40 下午,18730,0,2,0.0,72.0,0,0,0,0,44.0,28.0,36.0,11.313708498984761,3844.1003737319807,106.78056593699947,18730.0,0.0,18730.0,18730.0,0,0,0,0,0,18730.0,18730.0,0.0,18730.0,18730.0,0,0,0,0,0,16,0.0,106.78056593699947,28.0,44.0,33.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,50.0,0.0,36.0,0,0,0,0,0,0,0,0,2,72,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.10-10.130.187.234-53-60068-17,10.130.187.234,60068,172.28.103.10,53,17,18/10/2023 11:19:00 上午,18276,0,2,0.0,87.0,0,0,0,0,53.0,34.0,43.5,13.435028842544403,4760.341431385424,109.4331363536879,18276.0,0.0,18276.0,18276.0,0,0,0,0,0,18276.0,18276.0,0.0,18276.0,18276.0,0,0,0,0,0,16,0.0,109.4331363536879,34.0,53.0,40.333333333333336,10.969655114602888,120.33333333333333,0,0,0,0,0,0,0,0,0.0,60.5,0.0,43.5,0,0,0,0,0,0,0,0,2,87,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.28.103.11-10.130.187.234-53-62579-17,10.130.187.234,62579,172.28.103.11,53,17,18/10/2023 11:33:02 上午,4793,0,2,0.0,133.0,0,0,0,0,102.0,31.0,66.5,50.204581464244875,27748.800333820152,417.2751929897767,4793.0,0.0,4793.0,4793.0,0,0,0,0,0,4793.0,4793.0,0.0,4793.0,4793.0,0,0,0,0,0,16,0.0,417.2751929897767,31.0,102.0,54.66666666666667,40.991869112463434,1680.3333333333335,0,0,0,0,0,0,0,0,0.0,82.0,0.0,66.5,0,0,0,0,0,0,0,0,2,133,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
